Date,Make,Style,Model,Color,Plate,State,Address,Tow Facility Phone,Inventory Number
08/26/2015,JEEP,LL,TK,RED,Y702344,IL,701 N. Sacramento,(773) 265-7605,6825521
08/26/2015,JEEP,LL,,WHI,V636841,IL,10300 S. Doty,(773) 568-8495,2771134
08/26/2015,JEEP,LL,TK,BGE,P428275,IL,701 N. Sacramento,(773) 265-7605,6825434
08/26/2015,KIA,VN,,GRY,R965524,IL,701 N. Sacramento,(773) 265-7605,6825516
08/26/2015,LEXS,4D,,GLD,E676104,IL,10300 S. Doty,(773) 568-8495,2771103
08/26/2015,LINC,4D,,WHI,K652854,IL,701 N. Sacramento,(773) 265-7605,6825436
08/26/2015,MERC,4D,TRA,GLD,221968,IL,701 N. Sacramento,(773) 265-7605,6825492
08/26/2015,NISS,4D,,TAN,S221677,IL,701 N. Sacramento,(773) 265-7605,6825524
08/26/2015,NISS,4D,,BLK,49585,IN,10300 S. Doty,(773) 568-8495,2771099
08/26/2015,NISS,4D,,SIL,E438987,IL,701 N. Sacramento,(773) 265-7605,6825471
08/26/2015,NISS,4D,,RED,R643010,IL,10300 S. Doty,(773) 568-8495,2771115
08/26/2015,OLDS,4D,ALO,BLU,E876826,IL,10300 S. Doty,(773) 568-8495,2771109
08/26/2015,PONT,2D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2771094
08/26/2015,PONT,2D,,RED,L448943,IL,701 N. Sacramento,(773) 265-7605,6825462
08/26/2015,PONT,2D,,SIL,R196268,IL,701 N. Sacramento,(773) 265-7605,6825549
08/26/2015,PONT,4D,BON,GLD,Y922725,IL,10300 S. Doty,(773) 568-8495,2771102
08/26/2015,PONT,4D,,RED,H965465,IL,701 N. Sacramento,(773) 265-7605,6825443
08/26/2015,PONT,4D,GRA,GRY,434TJI,AR,701 N. Sacramento,(773) 265-1846,1533684
08/26/2015,PONT,4D,,BLK,Y719718,IL,10300 S. Doty,(773) 568-8495,2771122
08/26/2015,PONT,4D,,BLU,V610417,IL,10300 S. Doty,(773) 568-8495,467532
08/26/2015,PONT,4D,,MAR,Y747993,IL,701 N. Sacramento,(773) 265-7605,6825530
08/26/2015,PONT,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,467533
08/26/2015,PONT,LL,,BLK,S109315,IL,400 E. Lower Wacker,(312) 744-7550,933184
08/26/2015,PONT,SW,,MAR,N650362,IL,701 N. Sacramento,(773) 265-7605,6825484
08/26/2015,PONT,VN,MTA,MAR,E356384,IL,701 N. Sacramento,(773) 265-7605,6825490
08/26/2015,PONT,VN,MTA,BLU,V707592,IL,701 N. Sacramento,(773) 265-7605,6825493
08/26/2015,SATR,VN,,BLU,N330125,IL,701 N. Sacramento,(773) 265-7605,6825454
08/26/2015,SUZI,LL,,GRY,6242573,IL,701 N. Sacramento,(773) 265-7605,6825483
08/26/2015,TOYT,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2771104
08/26/2015,TOYT,4D,CAM,BLK,V757150,IL,701 N. Sacramento,(773) 265-7605,6825473
08/26/2015,TOYT,4D,CAM,GLD,N691261,IL,701 N. Sacramento,(773) 265-7605,6825504
08/26/2015,TOYT,4D,,WHI,V735137,IL,701 N. Sacramento,(773) 265-7605,6825456
08/26/2015,TOYT,4D,,MAR,E352767,IL,701 N. Sacramento,(773) 265-7605,6825525
08/26/2015,TOYT,4D,,BLK,R802896,IL,10300 S. Doty,(773) 568-8495,2771100
08/26/2015,VOLK,4D,,RED,DK7L520,TX,701 N. Sacramento,(773) 265-7605,6825507
08/26/2015,,4D,,GRY,V734759,IL,701 N. Sacramento,(773) 265-7605,6825459
08/25/2015,BUIC,2D,RIV,MAR,,IL,10300 S. Doty,(773) 568-8495,2771066
08/25/2015,BUIC,4D,,MAR,,,701 N. Sacramento,(773) 265-7605,6825423
08/25/2015,BUIC,4D,,RED,,IL,701 N. Sacramento,(773) 265-7605,6825413
08/25/2015,BUIC,4D,,WHI,V721929,IL,701 N. Sacramento,(773) 265-1846,1533681
08/25/2015,BUIC,4D,,WHI,L750208,IL,701 N. Sacramento,(773) 265-7605,6825422
08/25/2015,BUIC,4D,,TAN,Y726888,IL,701 N. Sacramento,(773) 265-7605,6825409
08/25/2015,BUIC,4D,,WHI,V857525,IL,701 N. Sacramento,(773) 265-7605,6825412
08/25/2015,CADI,4D,,RED,V272061,IL,701 N. Sacramento,(773) 265-7605,6825415
08/25/2015,CADI,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6825406
08/25/2015,CHEV,2D,MOC,GRY,BYC7216,MI,701 N. Sacramento,(773) 265-7605,6825405
08/25/2015,CHEV,2D,CAM,BLK,V531740,IL,701 N. Sacramento,(773) 265-7605,6825393
08/25/2015,CHEV,4D,IMP,SIL,E388525,IL,701 N. Sacramento,(773) 265-7605,6825392
08/25/2015,CHEV,4D,,SIL,N931180,IL,10300 S. Doty,(773) 568-8495,2771081
08/25/2015,CHEV,CP,,BLK,V600347,IL,10300 S. Doty,(773) 568-8495,2771053
08/25/2015,CHEV,LL,BLZ,GRY,E759203,IL,701 N. Sacramento,(773) 265-1846,1533677
08/25/2015,CHEV,LL,,BLK,,IL,10300 S. Doty,(773) 568-8495,2771051
08/25/2015,CHEV,PK,,TAN,41490U-B,IL,10300 S. Doty,(773) 568-8495,2771052
08/25/2015,CHEV,VN,TK,BLU,868LKT,IN,701 N. Sacramento,(773) 265-7605,6825432
08/25/2015,CHEV,VN,TK,WHI,Y960348,IL,701 N. Sacramento,(773) 265-7605,6825374
08/25/2015,CHEV,VN,,WHI,E484043,IL,701 N. Sacramento,(773) 265-7605,6825430
08/25/2015,CHEV,VN,,TAN,Y771182,IL,701 N. Sacramento,(773) 265-7605,6825421
08/25/2015,CHRY,4D,SEB,SIL,E703139,IL,10300 S. Doty,(773) 568-8495,2771069
08/25/2015,CHRY,4D,,BLK,N371048,LA,Police Pound,,467509
08/25/2015,DODG,2D,,WHI,V244908,IL,701 N. Sacramento,(773) 265-7605,6825383
08/25/2015,DODG,4D,,ONG,,,701 N. Sacramento,(773) 265-7605,6825424
08/25/2015,DODG,4D,,TAN,R440346,IL,10300 S. Doty,(773) 568-8495,2771074
08/25/2015,DODG,LL,DUR,GRN,L603861,IL,701 N. Sacramento,(773) 265-7605,6825397
08/25/2015,DODG,PK,,BLK,1662987B,IL,10300 S. Doty,(773) 568-8495,2771082
08/25/2015,DODG,VN,,PLE,,,10300 S. Doty,(773) 568-8495,2771085
08/25/2015,FORD,4D,,SIL,E701135,IL,10300 S. Doty,(773) 568-8495,2771047
08/25/2015,FORD,4D,,BGE,E648991,IL,701 N. Sacramento,(773) 265-7605,6825382
08/25/2015,FORD,4D,TAU,MAR,V512458,IL,701 N. Sacramento,(773) 265-7605,6825403
08/25/2015,FORD,4D,,WHI,E676990,IL,10300 S. Doty,(773) 568-8495,2771042
08/25/2015,FORD,LL,,TAN,V504279,IL,10300 S. Doty,(773) 568-8495,2771071
08/25/2015,FORD,PK,,WHI,1172240B,IL,10300 S. Doty,(773) 568-8495,2771045
08/25/2015,FORD,PK,F15,RED,1222384B,IL,10300 S. Doty,(773) 785-9752,1715439
08/25/2015,HOND,2D,,BLU,V748492,IL,10300 S. Doty,(773) 568-8495,2771054
08/25/2015,HOND,4D,ACC,SIL,N192940,IL,10300 S. Doty,(773) 568-8495,2771077
08/25/2015,HOND,4D,,GRN,V173750,IL,10300 S. Doty,(773) 568-8495,2771076
08/25/2015,HYUN,4D,,WHI,E705821,IL,701 N. Sacramento,(773) 265-7605,6825378
08/25/2015,HYUN,4D,,TAN,E639977,IL,10300 S. Doty,(773) 568-8495,2771041
08/25/2015,HYUN,4D,,SIL,E701715,IL,701 N. Sacramento,(773) 265-7605,6825411
08/25/2015,JAGU,4D,,SIL,E352842,IL,701 N. Sacramento,(773) 265-7605,6825384
08/25/2015,JEEP,4D,,SIL,N599759,IL,10300 S. Doty,(773) 568-8495,467520
08/25/2015,JEEP,LL,TK,BLU,BE2964,IL,10300 S. Doty,(773) 568-8495,467515
08/25/2015,LEXS,4D,300,BLK,S889224,IL,10300 S. Doty,(773) 568-8495,2771068
08/25/2015,MAZD,4D,323,WHI,E315589,IL,701 N. Sacramento,(773) 265-7605,6825401
08/25/2015,MAZD,4D,,GRY,E963907,IL,10300 S. Doty,(773) 568-8495,2771055
08/25/2015,MERC,2D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6825376
08/25/2015,NISS,4D,,WHI,Z179762,IL,701 N. Sacramento,(773) 265-7605,6825418
08/25/2015,NISS,4D,,BLK,L906164,IL,701 N. Sacramento,(773) 265-7605,6825426
08/25/2015,NISS,4D,ALT,WHI,E976796,IL,10300 S. Doty,(773) 568-8495,2771062
08/25/2015,NISS,LL,,GRY,S824272,IL,10300 S. Doty,(773) 568-8495,2771050
08/25/2015,OLDS,4D,CUT,SIL,S931977,IL,701 N. Sacramento,(773) 265-7605,6825394
08/25/2015,OLDS,4D,,BLU,,,701 N. Sacramento,(773) 265-7605,6825373
08/25/2015,OLDS,VN,TK,WHI,E596755,IL,701 N. Sacramento,(773) 265-7605,6825417
08/25/2015,PONT,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2771033
08/25/2015,PONT,4D,GRM,BLK,Y738469,IL,10300 S. Doty,(773) 568-8495,2771060
08/25/2015,PONT,4D,,BLK,K825559,IL,701 N. Sacramento,(773) 265-1846,1533680
08/25/2015,PONT,VN,TK,GRN,K149349,IL,10300 S. Doty,(773) 568-8495,2771072
08/25/2015,ROV,LL,LR,GRY,963NDE,IL,10300 S. Doty,(773) 568-8495,2771083
08/25/2015,ROV,LL,,TAN,,IL,10300 S. Doty,(773) 785-9752,1715440
08/25/2015,SAA,4D,,BLU,S957561,IL,701 N. Sacramento,(773) 265-7605,6825377
08/25/2015,SATR,4D,,GRN,,,701 N. Sacramento,(773) 265-7605,6825419
08/25/2015,SATR,4D,,GLD,Y32129,IL,10300 S. Doty,(773) 568-8495,2771067
08/25/2015,TOYT,4D,,BLU,E594668,IL,10300 S. Doty,(773) 568-8495,467517
08/25/2015,TOYT,4D,,BLU,K708503,IL,701 N. Sacramento,(773) 265-1846,1533679
08/25/2015,TOYT,4D,,WHI,2946242,IL,701 N. Sacramento,(773) 265-1846,1533682
08/25/2015,TOYT,4D,,GRY,P135571,IL,10300 S. Doty,(773) 568-8495,2771058
08/25/2015,TOYT,4D,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6825420
08/25/2015,VOLK,2D,BUG,GRY,N917573,IL,701 N. Sacramento,(773) 265-7605,6825399
08/25/2015,VOLK,SW,,BLU,,,10300 S. Doty,(773) 568-8495,2771070
08/25/2015,VOLV,4D,,RED,V512952,IL,701 N. Sacramento,(773) 265-7605,6825416
08/25/2015,ZCZY,MC,,RED,,IL,10300 S. Doty,(773) 568-8495,2771086
08/24/2015,AUDI,4D,,WHI,N205961,IL,701 N. Sacramento,(773) 265-7605,6825335
08/24/2015,BUIC,4D,,BLK,E633221,IL,701 N. Sacramento,(773) 265-7605,6825366
08/24/2015,BUIC,4D,,WHI,862AKO,IN,10300 S. Doty,(773) 568-8495,2771036
08/24/2015,BUIC,4D,,WHI,V507442,IL,701 N. Sacramento,(773) 265-7605,6825354
08/24/2015,CADI,4D,DEV,BLU,P599145,IL,10300 S. Doty,(773) 568-8495,2771015
08/24/2015,CHEV,2D,,BLK,E393613,IL,10300 S. Doty,(773) 568-8495,2771018
08/24/2015,CHEV,2D,,MAR,N324626,IL,10300 S. Doty,(773) 568-8495,2771020
08/24/2015,CHEV,2D,CAV,RED,P279138,IL,701 N. Sacramento,(773) 265-1846,1533676
08/24/2015,CHEV,4D,,SIL,K679753,IL,701 N. Sacramento,(773) 265-7605,6825325
08/24/2015,CHEV,4D,,GLD,R774505,IL,10300 S. Doty,(773) 568-8495,2771007
08/24/2015,CHEV,4D,,BLU,S122522,IL,10300 S. Doty,(773) 568-8495,2771012
08/24/2015,CHEV,4D,BLZ,BRO,113R488,IL,10300 S. Doty,(773) 568-8495,2771011
08/24/2015,CHEV,4D,,WHI,Y718399,IL,10300 S. Doty,(773) 568-8495,2771016
08/24/2015,CHEV,PK,,WHI,1451961B,IL,701 N. Sacramento,(773) 265-7605,6825364
08/24/2015,CHEV,PK,,SIL,96948PV,IL,701 N. Sacramento,(773) 265-7605,6825339
08/24/2015,CHEV,VN,AST,GRN,,IL,10300 S. Doty,(773) 568-8495,2770997
08/24/2015,CHEV,VN,,BLU,,IL,701 N. Sacramento,(773) 265-7605,6825321
08/24/2015,CHRY,4D,,SIL,323P936,IL,10300 S. Doty,(773) 568-8495,2770977
08/24/2015,CHRY,VN,VOY,GRN,R427976,IL,701 N. Sacramento,(773) 265-7605,6825342
08/24/2015,DODG,4D,,BLK,Y796530,IL,10300 S. Doty,(773) 568-8495,467587
08/24/2015,DODG,VC,,WHI,Y739075,IL,10300 S. Doty,(773) 568-8495,2770981
08/24/2015,DODG,VN,,MAR,,IL,10300 S. Doty,(773) 568-8495,2771032
08/24/2015,FORD,2D,,GRN,231S311,IL,701 N. Sacramento,(773) 265-7605,6825359
08/24/2015,FORD,4D,,BLU,465UGM,AR,701 N. Sacramento,(773) 265-7605,6825368
08/24/2015,FORD,4D,,WHI,E355054,IL,701 N. Sacramento,(773) 265-7605,6825365
08/24/2015,FORD,4D,,BLU,E968716,IL,701 N. Sacramento,(773) 265-7605,6825336
08/24/2015,FORD,4D,,GRN,A861472,IL,701 N. Sacramento,(773) 265-7605,6825326
08/24/2015,FORD,4D,,GRY,S113324,IL,701 N. Sacramento,(773) 265-7605,6825344
08/24/2015,FORD,4D,FOC,GRN,S393526,IL,10300 S. Doty,(773) 568-8495,2771001
08/24/2015,FORD,LL,EXP,BLK,R743001,IL,701 N. Sacramento,(773) 265-7605,6825352
08/24/2015,GMC,LL,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6825327
08/24/2015,HOND,4D,ACC,BLK,L940949,IL,10300 S. Doty,(773) 568-8495,2771006
08/24/2015,INFI,4D,I30,WHI,N579903,IL,701 N. Sacramento,(773) 265-1846,1533675
08/24/2015,INFI,4D,,SIL,3606DLG,NJ,701 N. Sacramento,(773) 265-7605,6825324
08/24/2015,LEXS,4D,,GRY,E308344,IL,701 N. Sacramento,(773) 265-7605,6825322
08/24/2015,MAZD,4D,,RED,V606729,IL,10300 S. Doty,(773) 568-8495,2770992
08/24/2015,MAZD,4D,,GRY,E254211,IL,10300 S. Doty,(773) 568-8495,2771035
08/24/2015,MERC,4D,,SIL,WBF426,IN,10300 S. Doty,(773) 568-8495,2771037
08/24/2015,MERC,LL,,WHI,V238952,IL,10300 S. Doty,(773) 568-8495,2771026
08/24/2015,MITS,4D,,BGE,E691946,IL,701 N. Sacramento,(773) 265-7605,6825320
08/24/2015,NISS,4D,,WHI,VEL5081,IL,701 N. Sacramento,(773) 265-7605,6825370
08/24/2015,NISS,4D,ALT,BLK,V533939,IL,10300 S. Doty,(773) 568-8495,2770993
08/24/2015,NISS,LL,,SIL,S234686,IL,10300 S. Doty,(773) 568-8495,2770985
08/24/2015,NISS,LL,PTH,TAN,3260372,IL,701 N. Sacramento,(773) 265-7605,6825346
08/24/2015,NISS,LL,,ONG,,IL,701 N. Sacramento,(773) 265-7605,6825338
08/24/2015,PONT,4D,,TAN,881R287,IL,10300 S. Doty,(773) 568-8495,2770970
08/24/2015,PONT,VN,TK,MAR,615WSN,WI,701 N. Sacramento,(773) 265-7605,6825369
08/24/2015,SATR,4D,,WHI,2248921,IL,10300 S. Doty,(773) 568-8495,2770996
08/24/2015,SATR,4D,,SIL,D643751,IL,701 N. Sacramento,(773) 265-1846,1715437
08/24/2015,SUZI,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2771030
08/24/2015,SUZI,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2771030
08/24/2015,TOYT,4D,,SIL,E686205,IL,10300 S. Doty,(773) 568-8495,2771024
08/24/2015,TOYT,4D,CAM,TAN,R384609,IL,10300 S. Doty,(773) 568-8495,2771009
08/24/2015,TOYT,VN,SNA,GRN,,IL,701 N. Sacramento,(773) 265-7605,6825341
08/24/2015,VOLK,4D,,BLU,E398571,IL,10300 S. Doty,(773) 568-8495,2771038
08/23/2015,ACUR,4D,,BLK,V156352,IL,10300 S. Doty,(773) 568-8495,2770957
08/23/2015,ACUR,LL,,BLK,E361849,IL,701 N. Sacramento,(773) 265-7605,6825297
08/23/2015,BUIC,4D,,GRY,271S430,IL,701 N. Sacramento,(773) 265-7605,6825298
08/23/2015,BUIC,4D,CEN,GLD,Y982300,IL,701 N. Sacramento,(773) 265-7605,6825295
08/23/2015,CADI,4D,,TAN,341S575,IL,701 N. Sacramento,(773) 265-7605,6825284
08/23/2015,CHEC,LL,,BLU,230S416,IL,10300 S. Doty,(773) 568-8495,2770959
08/23/2015,CHEV,2D,,PLE,N578978,IL,701 N. Sacramento,(773) 265-7605,6825278
08/23/2015,CHEV,2D,,BLU,E999703,IL,10300 S. Doty,(773) 568-8495,2770939
08/23/2015,CHEV,4D,,MAR,795R378,IL,10300 S. Doty,(773) 568-8495,2770963
08/23/2015,CHEV,4D,,RED,V145840,IL,10300 S. Doty,(773) 568-8495,2770969
08/23/2015,CHEV,4T,,WHI,257S626,IL,701 N. Sacramento,(773) 265-7605,6825274
08/23/2015,CHEV,LL,TK,WHI,R647482,IL,10300 S. Doty,(773) 568-8495,2770958
08/23/2015,CHEV,LL,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6825312
08/23/2015,DODG,4D,,GLD,182S118,IL,10300 S. Doty,(773) 568-8495,2770975
08/23/2015,DODG,4D,,BLU,E684511,IL,10300 S. Doty,(773) 568-8495,2770966
08/23/2015,DODG,LL,,WHI,E573883,IL,10300 S. Doty,(773) 568-8495,2770955
08/23/2015,DODG,PK,,YEL,1276007,IL,10300 S. Doty,(773) 568-8495,2770953
08/23/2015,DODG,VN,,MAR,,IL,701 N. Sacramento,(773) 265-7605,6825318
08/23/2015,DODG,VN,,PLE,Z225245,IL,701 N. Sacramento,(773) 265-7605,6825303
08/23/2015,DODG,VN,,WHI,AOJ918,IA,10300 S. Doty,(773) 568-8495,2770960
08/23/2015,DODG,VN,,GRN,976R009,IL,701 N. Sacramento,(773) 265-7605,6825280
08/23/2015,DODG,VN,,SIL,A464405,IL,701 N. Sacramento,(773) 265-7605,6825288
08/23/2015,FORD,LL,,BLK,E480373,IL,10300 S. Doty,(773) 568-8495,2770938
08/23/2015,FORD,LL,,RED,,WA,10300 S. Doty,(773) 568-8495,2770937
08/23/2015,FORD,VN,,BLU,V482781,IL,10300 S. Doty,(773) 568-8495,2770949
08/23/2015,HOND,2D,,GRN,R415497,IL,10300 S. Doty,(773) 568-8495,2770948
08/23/2015,HOND,4D,,WHI,6UYW970,CA,701 N. Sacramento,(773) 265-7605,6825283
08/23/2015,HOND,4D,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6825305
08/23/2015,HOND,LL,,GRN,Y771207,IL,10300 S. Doty,(773) 568-8495,2770928
08/23/2015,HUMM,LL,,WHI,Y769123,IL,701 N. Sacramento,(773) 265-7605,6825292
08/23/2015,HYUN,2D,,RED,S877182,IL,10300 S. Doty,(773) 568-8495,2770961
08/23/2015,HYUN,2D,,GRY,Y757227,IL,701 N. Sacramento,(773) 265-7605,6825299
08/23/2015,HYUN,4D,,SIL,7078807,IL,10300 S. Doty,(773) 568-8495,2770950
08/23/2015,INFI,4D,,BLK,Y836514,IL,10300 S. Doty,(773) 568-8495,2770967
08/23/2015,JAGU,4D,,MAR,954R222,IL,10300 S. Doty,(773) 568-8495,2770951
08/23/2015,JEEP,LL,,GRN,E358246,IL,701 N. Sacramento,(773) 265-7605,6825314
08/23/2015,MERZ,4D,,WHI,E890733,IL,10300 S. Doty,(773) 568-8495,2770942
08/23/2015,MITS,4D,,BLU,E487445,IL,10300 S. Doty,(773) 568-8495,2770952
08/23/2015,NISS,4D,,MAR,V621746,IL,10300 S. Doty,(773) 568-8495,2770968
08/23/2015,NISS,4D,,WHI,1BG4835,AL,701 N. Sacramento,(773) 265-7605,6825289
08/23/2015,NISS,4D,ALT,TAN,141S694,IL,701 N. Sacramento,(773) 265-7605,6825290
08/23/2015,NISS,4D,,WHI,V516768,IL,701 N. Sacramento,(773) 265-7605,6825302
08/23/2015,OLDS,4D,,WHI,R409643,IL,10300 S. Doty,(773) 568-8495,2770971
08/23/2015,OLDS,4D,,BLU,E490048,IL,701 N. Sacramento,(773) 265-7605,6825301
08/23/2015,PONT,4D,,LBL,R488376,IL,701 N. Sacramento,(773) 265-7605,6825277
08/23/2015,PONT,4D,,BLK,E359101,IL,701 N. Sacramento,(773) 265-7605,6825273
08/23/2015,PONT,4D,,WHI,R387182,IL,10300 S. Doty,(773) 568-8495,2770972
08/23/2015,PONT,VN,,WHI,R402083,IL,701 N. Sacramento,(773) 265-7605,6825319
08/23/2015,SUBA,4D,,BLU,368KAP,IN,10300 S. Doty,(773) 568-8495,2770929
08/23/2015,TOYT,4T,,TAN,Y735557,IL,10300 S. Doty,(773) 568-8495,2770943
08/22/2015,ACUR,2D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6825253
08/22/2015,BMW,2D,,BLK,E612540,IL,10300 S. Doty,(773) 568-8495,2770903
08/22/2015,BUIC,2D,REG,BLK,8016380,IL,10300 S. Doty,(773) 568-8495,2770889
08/22/2015,BUIC,4D,,BLK,E379519,IL,10300 S. Doty,(773) 568-8495,2770834
08/22/2015,BUIC,4D,REG,WHI,V504350,IL,10300 S. Doty,(773) 568-8495,2770901
08/22/2015,BUIC,4D,,TAN,214S971,IL,701 N. Sacramento,(773) 265-7605,6825262
08/22/2015,BUIC,4D,,GRN,716WKV,WI,10300 S. Doty,(773) 568-8495,2770841
08/22/2015,BUIC,4T,,SIL,Y750873,IL,701 N. Sacramento,(773) 265-7605,6825197
08/22/2015,CADI,4D,DEV,BGE,E461876,IL,10300 S. Doty,(773) 568-8495,2770869
08/22/2015,CADI,4D,,BLK,N285838,IL,701 N. Sacramento,(773) 265-7605,6825241
08/22/2015,CHEV,2D,MOC,WHI,V725625,IL,10300 S. Doty,(773) 568-8495,2770868
08/22/2015,CHEV,2D,,GRY,153S006,IL,701 N. Sacramento,(773) 265-7605,6825237
08/22/2015,CHEV,4D,,RED,FC57GI,IL,10300 S. Doty,(773) 568-8495,2770912
08/22/2015,CHEV,4D,IMP,SIL,V138799,IL,10300 S. Doty,(773) 568-8495,2770879
08/22/2015,CHEV,4D,CAV,GRN,V827240,IL,10300 S. Doty,(773) 568-8495,2770876
08/22/2015,CHEV,4D,MAL,GRY,E398487,IL,10300 S. Doty,(773) 568-8495,2770892
08/22/2015,CHEV,LL,TAH,GRY,,IL,10300 S. Doty,(773) 568-8495,2770858
08/22/2015,CHEV,LL,TAH,TAN,DAD1513,NC,10300 S. Doty,(773) 568-8495,2770888
08/22/2015,CHEV,LL,,WHI,,IL,10300 S. Doty,(773) 568-8495,2770833
08/22/2015,CHEV,LL,,BLK,R133071,IL,10300 S. Doty,(773) 568-8495,2770877
08/22/2015,CHEV,PK,TK,SIL,E463495,IL,10300 S. Doty,(773) 568-8495,2770857
08/22/2015,CHEV,PK,,GRN,173192EN,IL,701 N. Sacramento,(773) 265-7605,6825231
08/22/2015,CHEV,PK,TK,WHI,1299221B,IL,701 N. Sacramento,(773) 265-7605,6825228
08/22/2015,CHEV,VN,,WHI,E324901,IL,10300 S. Doty,(773) 568-8495,2770866
08/22/2015,CHEV,VN,AST,GRN,L753741,IL,10300 S. Doty,(773) 568-8495,2770905
08/22/2015,CHEV,VN,,WHI,S126584,IL,10300 S. Doty,(773) 568-8495,2770925
08/22/2015,CHRY,4D,,BLK,V762042,IL,10300 S. Doty,(773) 568-8495,261
08/22/2015,CHRY,4D,300,SIL,R968324,IL,701 N. Sacramento,(773) 265-7605,6825224
08/22/2015,CHRY,VC,TOW,BLU,S124580,IL,10300 S. Doty,(773) 568-8495,2770883
08/22/2015,CHRY,VN,TOW,BLK,R4007D,TN,701 N. Sacramento,(773) 265-7605,6825249
08/22/2015,CHRY,VN,TOW,TAN,,IL,10300 S. Doty,(773) 568-8495,2770875
08/22/2015,DODG,4D,,BLU,E650906,IL,10300 S. Doty,(773) 568-8495,2770826
08/22/2015,DODG,VN,TK,WHI,S941328,IL,701 N. Sacramento,(773) 265-7605,6825245
08/22/2015,DODG,VN,,GRY,,IL,10300 S. Doty,(773) 568-8495,2770827
08/22/2015,DODG,VN,,WHI,E706185,IL,701 N. Sacramento,(773) 265-7605,6825207
08/22/2015,DODG,VN,,RED,E770944,IL,10300 S. Doty,(773) 568-8495,2770831
08/22/2015,DODG,VN,TK,WHI,E478385,IL,701 N. Sacramento,(773) 265-7605,6825268
08/22/2015,DODG,,,WHI,V771707,IL,701 N. Sacramento,(773) 265-7605,6825218
08/22/2015,FORD,4D,,MAR,WRU695,IN,10300 S. Doty,(773) 568-8495,2770917
08/22/2015,FORD,4D,TAU,SIL,S957187,IL,10300 S. Doty,(773) 568-8495,2770899
08/22/2015,FORD,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2770859
08/22/2015,FORD,4D,,GRY,D35793,AL,10300 S. Doty,(773) 568-8495,2770815
08/22/2015,FORD,4D,ESC,BLU,N762098,IL,10300 S. Doty,(773) 568-8495,2770881
08/22/2015,FORD,4D,FOC,RED,V817878,IL,10300 S. Doty,(773) 568-8495,2770873
08/22/2015,FORD,4D,,BGE,E524582,IL,10300 S. Doty,(773) 568-8495,2770910
08/22/2015,FORD,4T,,BLK,R555478,IL,701 N. Sacramento,(773) 265-7605,6825208
08/22/2015,FORD,LL,EXP,GRN,H687410,IL,10300 S. Doty,(773) 568-8495,2770860
08/22/2015,FORD,LL,TK,TAN,6601267,IL,10300 S. Doty,(773) 568-8495,2770896
08/22/2015,FORD,LL,EXP,MAR,E393749,IL,701 N. Sacramento,(773) 265-7605,6825248
08/22/2015,FORD,LL,,GRY,V842980,IL,701 N. Sacramento,(773) 265-7605,6825247
08/22/2015,FORD,PK,F15,RED,48910VB,IL,10300 S. Doty,(773) 568-8495,2770852
08/22/2015,FORD,VN,WIN,GRY,E702100,IL,701 N. Sacramento,(773) 265-7605,6825242
08/22/2015,GM,LL,,GLD,V594764,IL,10300 S. Doty,(773) 568-8495,2770845
08/22/2015,GMC,4D,,RED,E709044,IL,10300 S. Doty,(773) 568-8495,2770835
08/22/2015,GMC,LL,TK,GRY,E465062,IL,10300 S. Doty,(773) 568-8495,2770916
08/22/2015,GMC,VN,,BRO,S139628,IL,10300 S. Doty,(773) 568-8495,2770867
08/22/2015,HOND,4D,,GLD,V620305,IL,701 N. Sacramento,(773) 265-7605,6825265
08/22/2015,HOND,4T,,GLD,,IL,701 N. Sacramento,(773) 265-7605,6825198
08/22/2015,HYUN,4T,,BLK,E791411,IL,701 N. Sacramento,(773) 265-7605,6825203
08/22/2015,JEEP,LL,TK,RED,V752893,IL,701 N. Sacramento,(773) 265-7605,6825264
08/22/2015,JEEP,LL,,GRN,E384229,IL,10300 S. Doty,(773) 568-8495,2770828
08/22/2015,LINC,4D,TOW,GRY,E877421,IL,10300 S. Doty,(773) 568-8495,2770851
08/22/2015,MERC,4D,MAR,GRY,E276225,IL,10300 S. Doty,(773) 568-8495,2770849
08/22/2015,MERC,LL,MTN,TAN,E398794,IL,10300 S. Doty,(773) 568-8495,2770893
08/22/2015,MITS,4D,,WHI,N121165,IL,701 N. Sacramento,(773) 265-7605,6825219
08/22/2015,NISS,4D,,WHI,V770612,IL,701 N. Sacramento,(773) 265-7605,6825220
08/22/2015,NISS,4D,ALT,BLK,E159527,IL,701 N. Sacramento,(773) 265-7605,6825230
